Road ID,Shapefile ID,Road Name,PCI,Road Quality,Running PCI,Surface Material,Material Thickness,Length,Width,Lifespan,Remaining Surface Life,Asset Value,Road Surface,Area,Road Owner,Road Category,Traffic Volume,Year Resurfaced,Road From,Road To
01KP4C8ABX59BSPT6EW3Q4F356,{145CE332-BE3D-47B6-A655-7916442FB17B},CHAMPIONS BLVD,76,B,3,asphalt,2,177.07144104969973,50,20,6 Years and 6 Months,11409.865316527872,paved,,City,Local,,,OVERBROOK LN,GLENVIEW CT
01KP4C7YQXC3RSTGPA857W2TEM,{E7008BFF-3E86-4EA9-B9F5-AFA714AFAC47},MILL CREEK RD,76,B,3.67,asphalt,2,786.611304668219,70,6,1 Years and 11 Months,70961.07980668076,paved,,City,Collector,,,,CHIPPER CT
01KP4C897J1ZG9J8B01T53JJFT,{8ED4AD95-5446-4625-A6B1-2BDFA78289C9},EARLS LN,76,B,'-8.19,asphalt,2,1052.6100881914745,30,20,6 Years and 6 Months,40695.91098107895,paved,,City,Alley,,,DEEVES LN,PAM ST
01KP4C861RAXYZV2PP8A03AY31,{FDDD0282-5973-4060-B931-7FC2DF9E8DD6},PARKERSONS WAY,76,B,'-12,asphalt,2,267.94006176656086,50,20,6 Years and 6 Months,17265.12191652942,paved,,City,Local,,,SANDHILL RD,CREEKWATER XING
01KP4C7ZGX42XEMGVQ6NVVVAGT,{395ACDC9-D308-4E1F-BAE1-821C5C135D41},MILL CREEK RD,76,B,'-6.5,asphalt,2,1295.2562301535488,70,16,5 Years and 2 Months,116846.50369574067,paved,,City,Collector,,,,CREEKWATER XING
01KP4C82WGX835T8HCJGPDEF9P,{AA02B333-7209-4600-B7E1-87FD84C02D47},TURKEY TRL,76,B,'-6.92,asphalt,2,752.8517401581589,50,30,9 Years and 9 Months,48511.13712971502,paved,,City,Cul-de-sac,,,QUAIL HOLW,
01KP4C7R4VX56HGAVV6BN81KHZ,{5A6127AE-69D9-41D3-85C9-79FA144FAFD5},DEER RUN RD,76,B,'-2.56,asphalt,2,442.4310883334493,60,20,6 Years and 6 Months,34210.45720170738,paved,,City,Residential Collector,,,GUNSTON CT,DEER RUN CT
01KP4C83AP9BYK8Y56AT4XD49P,{3F230B93-DCFB-47ED-9FA8-28E1D68ED9ED},LIGHTNESS DR,76,B,'-5.09,asphalt,2,919.6635055505121,50,20,6 Years and 6 Months,59259.90477432228,paved,,City,Local,,,SOLAMERE LN,
01KP4C8ACNKQCTK8VTJ7PMDV3M,{77DE467D-FCDF-4874-B783-1B5EC2CD039A},CHAMPIONS BLVD,76,B,'-5,asphalt,2,3799.6752379826244,24,20,6 Years and 6 Months,117522.14574164161,paved,,City,Local,,,BENT CREEK RD,OVERBROOK LN
01KP4C8AD57WRK9F6QE9FD0A84,{7E90B29D-B520-435A-9373-A5B7DBDBBF04},ARMISTEAD LN,76,B,3.67,asphalt,2,691.5294727842039,50,20,6 Years and 6 Months,44559.744361388504,paved,,City,Local,,,TRAILRIDGE RD,WINGFIELD XING
01KP4C8DNPPH24GH6SMVJ2GJ4M,{EA391625-79CB-48B6-85E4-6778A88EEDB6},RICHLAND RD,76,B,0,asphalt,2,400.65500156196845,80,30,9 Years and 9 Months,41306.89470071901,paved,,City,Arterial,,,SHUG JORDAN PKWY,
01KP4C82FBCSKP2104HE9HCT91,{1A5927E6-0FFD-4C84-AA04-9EE4F5F97F4F},LAKEVIEW DR,76,B,2.67,asphalt,2,1273.9539485649436,50,20,6 Years and 6 Months,82089.14371745063,paved,,City,Local,,,E GLENN AV,CRAWFORD ST
01KP4C85TFSKC4DP9SG1D2S04G,{3A01028F-E44E-45A5-9432-630C486A4E7F},MORGAN DR,76,B,'-4,asphalt,2,482.53762437356534,50,20,6 Years and 6 Months,31093.039462610926,paved,,City,Local,,,BLUE CREEK LN,CORE DR
01KP4C7YTVMWR641B1AH5EVKMB,{BCB9487B-9A27-4CC4-9679-44DC82D92553},S GAY ST,76,B,'-4.5,asphalt,2,426.6571077836096,60,6,1 Years and 11 Months,32990.752934239295,paved,,City,Collector,,,WOODFIELD DR,CHURCH DR
01KP4C7YV09FHAPX2MFD11HDBY,{CDBF267E-6A36-41D0-9EBA-A89B7C81E02A},E UNIVERSITY DR,76,B,'-0.58,asphalt,2,1326.2163468154972,60,6,1 Years and 11 Months,102548.100188524,paved,,City,Arterial,,,HEARD AV,MOORES MILL RD
01KP4C82KGPFKY1KYVCHKR9E6Y,{4B10B374-D6AC-4349-A964-03FC17D6D934},KIMBERLY DR,76,B,'-9.37,asphalt,2,324.5343342267434,60,20,6 Years and 6 Months,25094.23104368505,paved,,City,Local,,,E UNIVERSITY DR,DIXIE DR
01KP4C7QQF68WDC4RT3DQGVTA4,{3C4FD3D8-6F4A-48A2-B895-4F24824FC711},COX RD,76,B,'-8.5,asphalt,2,145.82125469740788,24,30,9 Years and 9 Months,4510.181969098113,paved,,City,Arterial,,,WIRE RD,LEE RD 50
01KP4C7YVWNVAW9G0FKJASZNWV,{698AA829-B53C-40A0-8F52-C3F72B9C2D6D},LOCKWOOD ST,76,B,0.84,asphalt,2,1085.7756598440212,60,20,6 Years and 6 Months,83956.31030736769,paved,,City,Local,,,TERRACE ACRES DR,E UNIVERSITY DR
01KP4C8E5P7BMH3C8R803YMV5E,{4F0EB25D-EC6F-400B-AD04-56519EF69C26},PING CT,76,B,10.39,asphalt,2,1366.3178109555186,50,20,6 Years and 6 Months,88040.74846942742,paved,,City,Local,,,YARBROUGH FARMS BLVD,YARBROUGH FARMS BLVD
01KP4C7Z08X5V746QVNJSKFS7Z,{9CF51F57-26C8-48AF-95EB-36485ED0AB49},DENSON DR,76,B,2.25,asphalt,2,533.7062494730255,50,20,6 Years and 6 Months,34390.16697993249,paved,,City,Local,,,CONREY DR,NIXON AV
01KP4C8AAK2Q46AARX5GJXKWX5,{338B1BCD-5828-4116-9B1B-5D6871144052},HERITAGE RIDGE LN,76,B,3.3,asphalt,2,571.0318087922109,50,30,9 Years and 9 Months,36795.29567923778,paved,,City,Cul-de-sac,,,ARLINGTON CT,
01KP4C7Z64D8XW8FHAHQF2KX6W,{DFE5CB02-2A32-45EC-B728-3B4F2E70D0F0},FOSTER ST,76,B,5.5,asphalt,2,226.53912731918228,50,20,6 Years and 6 Months,14597.390275432073,paved,,City,Residential Collector,,,TUCKER AV,CLARK AV
01KP4C82Q71QX0YMMGGT58JQJZ,{9661D60C-A0BC-4A5C-9D62-37EB6EC35C20},BENT CREEK RD,76,B,'-10.75,asphalt,2,423.1796397704121,200,20,6 Years and 6 Months,109072.87286653889,paved,,City,Arterial,,,AUBURN EXCHANGE DR,
01KP4C7R9JTBMH4JYT7JKSB21E,{F6B7464F-A0FA-408F-8D12-D08D77412282},JAMES BURT PKWY,76,B,1.25,asphalt,2,1090.04814157133,60,30,9 Years and 9 Months,84286.67487064408,paved,,City,Residential Collector,,,ELM ST,BURTS GAP LOOP
01KP4C8307TRV2W1CV6Y0VBYWX,{0686D0AB-83FF-4763-AE54-397F3C3289E9},E PARK AV,76,B,'-0.3,asphalt,2,717.6857265797131,50,20,6 Years and 6 Months,46245.16201667213,paved,,City,Local,,,PARK AV,S DEAN RD
01KP4C8AKC0SYPCEVBYCW97WFS,{97FDCD8C-AF5B-4DC7-8BF7-E7D1D246A9EA},OGLETREE RD,76,B,'-3.6,asphalt,2,1045.8462996571934,80,30,9 Years and 9 Months,107825.09342116513,paved,,City,Collector,,,WRIGHTS MILL RD,
01KP4C7Z05N35PXSQFZCNER3XH,{B974B290-CE07-4802-9EFB-3BE9615650CB},GREEN ST,76,B,2.5,asphalt,2,622.8175294280097,60,28,9 Years and 1 Months,48158.62401358105,paved,,City,Local,,,E SAMFORD AV,FLOWERS AV
01KP4C7YV04EG8T5A4S14ZB4FG,{5A427A45-ADB3-46CA-936A-5AF871C89045},SLADE CT,76,B,3.92,asphalt,2,737.4626410845083,50,20,6 Years and 6 Months,47519.51732512001,paved,,City,Cul-de-sac,,,MILLERS POINT RD,
01KP4C83A9H3RT9T0C2H7E5VVG,{360953DC-3689-499C-8E54-870C1399082F},PEMBROKE PL,76,B,'-1.25,asphalt,2,151.80910721369168,50,20,6 Years and 6 Months,9782.048741809225,paved,,City,Local,,,NEW ARBOR TRL,
01KP4C7RFC2AS5H4XH502EEQ8Q,{D43CE1C0-51ED-49EE-AC7B-CFE32D7D4537},BOTTLE WAY,76,B,1,asphalt,2,853.5349590495457,50,20,6 Years and 6 Months,54998.81216288304,paved,,City,Local,,,,CITRUS ST
01KP4C8ARAB1J7HVENTQSFG7FW,{4E5C0B29-0DC2-4654-82A0-A0BF972E23C4},HAVENS CT,76,B,'-6,asphalt,2,577.7071547353091,50,20,6 Years and 6 Months,37225.43166107916,paved,,City,Cul-de-sac,,,,SOLAMERE CT
01KP4C839J7SH24G7EFZXEP25Q,{9B8069E3-1C98-4711-8062-46FAF609EADE},ZELLARS CT,76,B,8.25,asphalt,2,168.35207630694646,50,20,6 Years and 6 Months,10848.019901080146,paved,,City,Local,,,FOSTER ST,ELLIS ST
01KP4C85NAV6ZPQD9PGB04BM1K,{EF049CD0-9555-45FD-80CD-9460EB1675EF},CLUB CREEK DR,76,B,0.38,asphalt,2,659.7721094747967,50,6,1 Years and 11 Months,42513.41076845932,paved,,City,Residential Collector,,,YARBROUGH FARMS BLVD,FALLS CREST DR
01KP4C861H5Q49VRJVCS7GW8ET,{9F6CEE7F-D5DC-4295-B959-EEB9A9056DD1},CORPORATE PKWY,76,B,2.88,asphalt,2,3963.0223770811554,200,16,5 Years and 2 Months,1021453.2914133936,paved,,City,Local Commercial,,,THISTLE LN,RILEY ST
01KP4C85TFZHZMMSFB2ZYA080H,{D0A02260-A19E-45DF-9C65-867B51D9230D},SOLAMERE CT,76,B,'-5.43,asphalt,2,1849.2070051599853,50,20,6 Years and 6 Months,119156.44186423745,paved,,City,Local,,,DENALI LN,DENALI LN
01KP4C82JAF6FPPSQE6MH9C9DE,{FC45B4AE-C210-49EB-84AB-3C71F454B16E},LONGVIEW CT,76,B,0.04,asphalt,2,768.4957263694415,50,20,6 Years and 6 Months,49519.18097137695,paved,,City,Cul-de-sac,,,E VETERANS BLVD,
01KP4C8DPK48T28TXHEP9H2240,{913FCAAA-2CCA-4E1E-B8AC-BD01A00E33DB},OGLETREE RD,76,B,9.25,asphalt,2,318.323694219175,80,30,9 Years and 9 Months,32818.66759829183,paved,,City,Collector,,,,
01KP4C7R51JKTHZZ7E6R8K1Q49,{7B8799B7-10F8-4035-A4AB-4635211107F8},DEER RUN CT,76,B,0.63,asphalt,2,665.3629496025067,50,20,6 Years and 6 Months,42873.66498272025,paved,,City,Cul-de-sac,,,DEER RUN RD,
01KP4C82FC0T8M14FD0HREDGMG,{4BAF4C0F-897E-45AF-B5E0-87216D506A9F},MCKINLEY AV,76,B,'-2.37,asphalt,2,1057.613926839197,50,20,6 Years and 6 Months,68148.94819053524,paved,,City,Local,,,S BROOKWOOD DR,S DEAN RD
01KP4C85PH165S3RWQ0RG56Z3N,{E06A8625-8413-415A-8F31-C2CA85A0FC42},LIVVY LN,76,B,'-5.37,asphalt,2,939.8390164298717,50,20,6 Years and 6 Months,60559.944241223246,paved,,City,Local,,,EAST LAKE BLVD,
01KP4C85FY7WTCERG3SRMDTKXH,{3681CD00-19C2-4545-89B1-BF94F1E1C231},CYPRESS CT,76,B,4.92,asphalt,2,674.4356912789341,50,20,6 Years and 6 Months,43458.28077375925,paved,,City,Cul-de-sac,,,TIMBERWOOD DR,
01KP4C8AB3AHPNJVP2NGJ362JD,{6A3EEC80-10CB-4026-87B8-ADC63764F7E8},JACK HAMPTON DR,76,B,4.38,asphalt,2,410.1919499169428,50,20,6 Years and 6 Months,26431.336836314746,paved,,City,Local,,,MARY LN,NORTHERN VILLAGE CT
01KP4C8E5G2G6C1ZCCMXRBZCTE,{9ACE32EB-C8B2-4CCC-9562-B5F75D1BE57E},TIGER LILY DR,76,B,'-1.75,asphalt,2,460.13041834680126,50,30,9 Years and 9 Months,29649.197353632375,paved,,City,Local,,,,KENAI PASS
01KP4C82MG2VQ8N7MJGKXVSG0V,{BC7F1825-8FE8-4318-BD3E-55F1FC8C77E5},E UNIVERSITY DR,76,B,'-4.06,asphalt,2,347.14012024834597,80,20,6 Years and 6 Months,35789.59538154058,paved,,City,Arterial,,,GREEN ST,LOCKWOOD ST
01KP4C8324N5RQ6KY82KGZMDBJ,{F52A4506-8318-43FA-90DC-81F998244CA1},WESTBURY CT,76,B,0.17,asphalt,2,577.6612206409627,50,20,6 Years and 6 Months,37222.471828444264,paved,,City,Local,,,NOTTINGHAM DR,
01KP4C8325NT7C0H2SGGPV1HRK,{23F7A978-BAFB-47B6-B91E-06F0ADD09EF0},WILMINGTON CT,76,B,2.5,asphalt,2,345.71012346919133,50,20,6 Years and 6 Months,22276.353114653684,paved,,City,Cul-de-sac,,,NOTTINGHAM DR,
01KP4C85THF17DNA35YYJM710W,{3866B272-23E7-41BE-82DA-EE5C24CA4AD8},MORGAN DR,76,B,'-9.58,asphalt,2,1339.3801790608143,50,20,6 Years and 6 Months,86304.98153805357,paved,,City,Local,,,MOYLE LN,BLUE CREEK LN
01KP4C7VMHHMA5YDPP6RM6VB3X,{086D31BD-C9BA-4ED7-BD70-DAB959B652FB},CANTON AV,76,B,3.41,asphalt,2,896.2789709206586,50,20,6 Years and 6 Months,57753.087023054184,paved,,City,Local,,,WHITE ST,FRAZIER ST
01KP4C8AN50QVS44ZEYKA94W6J,{CC305496-A257-4970-BF57-0D870A1EBCEC},TIVOLI VILLAGE DR,76,B,'-2.75,asphalt,2,178.5323766359855,24,30,9 Years and 9 Months,5521.921393933585,paved,,City,Local,,,MONTIANO LN,
01KP4C7Z2RJAPSD8MMV7D3J3NZ,{A1D2858A-C380-4D16-9067-F49D34758C5C},BAYTREE LN,76,B,'-2.56,asphalt,2,588.0691464997835,60,8,2 Years and 7 Months,45471.746670778506,paved,,City,Local,,,PETRIE RD,CARY DR
01KP4C8DPAA0ZSTQVW26WK2E41,{3FF890CE-F16B-46F2-9D76-32CB9F972262},COX RD,76,B,4.63,asphalt,2,193.7508764207369,80,30,9 Years and 9 Months,19975.407817904288,paved,,City,Arterial,,,,
01KP4C85G8NAV50WGT461ZYKNX,{0EAB1AB4-8670-4199-92F4-5D90FACD8FE7},WIMBERLY RD,76,B,'-5.79,asphalt,2,1735.3579096169283,60,20,6 Years and 6 Months,134184.48445885562,paved,,City,Local,,,,DEERFIELD DR
01KP4C7YVYR59K7T4ZAPW4AP4Y,{529755A3-1B3F-43F3-9C14-5B8CDA0F60AA},TERRACE ACRES DR,76,B,15.25,asphalt,2,356.1854435394554,60,20,6 Years and 6 Months,27541.61539139846,paved,,City,Local,,,GREEN ST,LOCKWOOD ST
01KP4C833DEZN94FZ4SDJS3E9A,{6BC2F52C-6F53-4869-AEF0-9818DD2C54AC},COX RD,76,B,2.28,asphalt,2,879.468188639589,80,20,6 Years and 6 Months,90671.7742674898,paved,,City,Arterial,,,,
01KP4C85TAYW7Z40HAPWRDEF30,{3CD58554-E158-4C8A-A0ED-2B4B186C959B},MARLEY LN,76,B,1.07,asphalt,2,1859.969914754296,50,20,6 Years and 6 Months,119849.96617373118,paved,,City,Local,,,MOORES MILL RD,ALEX AV
01KP4C861EG9YCRP5XD9DFF9PT,{3A718DD0-11C7-403F-97E1-1E667FE5FD36},CEDARCREST CIR,76,B,24,asphalt,2,39.3404935270564,40,20,6 Years and 6 Months,2027.9712187058467,paved,,City,Cul-de-sac,,,,OLD STONEHOUSE WAY
01KP4C7QZW5T87EBKMZCWXJ3KH,{66773475-3E55-4545-989B-BBD2B7D45509},SEMAPHORE DR,76,B,2.25,asphalt,2,525.844569794399,24,20,6 Years and 6 Months,16264.122141564667,paved,,City,Local,,,WIMBERLY RD,MARA VISTA DR
01KP4C8AF8MXZFEAZYFRSGP5BJ,{100EF9EE-4751-4F85-9967-FAE68FBBA817},TUSCANY HILLS DR,76,B,'-2.87,asphalt,2,430.12137741613157,24,30,9 Years and 9 Months,13303.44938377742,paved,,City,Residential Collector,,,FARMSTONE RDG,CAPRI WAY
01KP4C85TJBDRMBZTJDYZ6RHE6,{AE0C7F39-B901-4790-945E-3878C70FB06E},TALCOTT CT,75,B,'-5.35,asphalt,2,787.3391718194551,50,20,6 Years and 4 Months,49630.487080762075,paved,,City,Cul-de-sac,,,PIEDMONT DR,
01KP4C7RJKKY9MJ9WWF4Z8H3B6,{70A69234-2345-410A-AC96-D7BA6EBA428E},FLEETWOOD ST,75,B,0.75,asphalt,2,485.4743741061705,50,20,6 Years and 4 Months,30602.22393919253,paved,,City,Local,,,,ATWOOD LN
01KP4C85J3FX39A2VDXRTH2NWE,{2C4E5C2B-DCFB-4CA7-880B-C0347534D3F1},GARDNER DR,75,B,'-5,asphalt,2,219.85520641732418,25,20,6 Years and 4 Months,6929.364987974593,paved,,City,Local,,,,
01KP4C7VEN1DG2KJ1H2C1S9WGV,{4E69C904-713D-43F2-952A-E5243959ADC9},BERRY LN,75,B,0.17,asphalt,2,581.0695438607322,50,20,6 Years and 4 Months,36628.13374693543,paved,,City,Local,,,CARPENTER WAY,VFW RD
01KP4C7W321MTK143VX31JMCJT,{2F09C40D-2F7B-4178-9E68-2AFD9650ADF8},SAINT PATRICK CT,75,B,5.25,asphalt,2,700.2921782877169,50,20,6 Years and 4 Months,44143.417667065005,paved,,City,Cul-de-sac,,,SAINT JAMES DR,
01KP4C835RVG2X0H5X78AVNP5B,{1F49A93C-3036-4DDE-A722-876708CDE674},BYRD ST,75,B,'-11.5,asphalt,2,447.37391173834794,40,20,6 Years and 4 Months,22560.427263376685,paved,,City,Local,,,DUNFORD AV,HOLMES AV
01KP4C7W4QV4NQ1MHD2KS6WCEN,{097584C1-3336-46D5-A0AB-52CE617CAAC0},FERNDALE DR,75,B,'-8.12,asphalt,2,271.97742872087235,60,20,6 Years and 4 Months,20573.14978681456,paved,,City,Local,,,SUMMERTREES DR,OAK RIDGE DR
01KP4C8ARXGAB5MSAYMHH0KH53,{484EBEB2-B92F-45C8-8453-401E203A55E2},ACADEMY DR,75,B,5.13,asphalt,2,189.01570769820924,60,20,6 Years and 4 Months,14297.688175171685,paved,,City,Collector,,,ROTHBARD LN,
01KP4C839H9P01XTX6HNKJ0QMH,{9DB6CF42-F783-4545-8ECB-4FD240922706},CANTERA CT,75,B,'-15,asphalt,2,189.754798072824,50,6,1 Years and 11 Months,11961.329235661942,paved,,City,Cul-de-sac,,,QUARRY PL,
01KP4C85H2666SAE96BTW33G1M,{7D5CF236-7E2E-477C-B267-98A653CF8A28},BERRY LN,75,B,'-6.5,asphalt,2,245.26017832617472,50,20,6 Years and 4 Months,15460.150526632082,paved,,City,Local,,,VFW RD,
01KP4C8DXFJRRBWJ803GWZDGSQ,{B16E888F-3738-4727-A208-04D5D658DFCB},TRUMPETER ST,75,B,0,asphalt,2,301.4874335536999,50,20,6 Years and 4 Months,19004.475722224295,paved,,City,Local,,,COSCOROBA RD,WHOOPER LN
01KP4C8DY5N23CJSTX5SCHXGJW,{CD126540-51B5-4240-BE7D-DE61B009ECD7},RIDGELINE TRL,75,B,'-5,asphalt,2,2340.24938638546,60,20,6 Years and 4 Months,177023.15001301447,paved,,City,Local,,,ROLLING OAKS CT,NEAL RD
01KP4C7W35FFK4A22ZZ3BRBXPC,{9B868E3C-42E8-4B62-A254-4D1B17A2DE9A},WOODVIEW CT,75,B,'-10,asphalt,2,225.77530566166118,50,20,6 Years and 4 Months,14231.907660458284,paved,,City,Cul-de-sac,,,E VETERANS BLVD,
01KP4C7W2WB71GBH74DKFMEQ1J,{108E1551-FE92-4C30-A18D-586A36D3AA4D},EAGLE RIDGE CT,75,B,'-16.75,asphalt,2,232.1730603511029,50,20,6 Years and 4 Months,14635.194697132016,paved,,City,Cul-de-sac,,,E VETERANS BLVD,
01KP4C7ZMWWAPS7YGJAA04GXD7,{6E4FF576-68E3-4706-9E80-58817BC0EE53},TULANE RD,75,B,'-5.25,asphalt,2,334.1935191608459,50,20,6 Years and 4 Months,21066.12718996046,paved,,City,Local,,,TACOMA DR,WAYNEWOOD CT
01KP4C82Y3S7DD9ZDYVP3SSVYP,{D7390A14-DDAE-44B2-8AFF-86DDFE9E38B0},PAYNE ST,75,B,4.5,asphalt,2,276.88277636202764,40,20,6 Years and 4 Months,13962.802865113681,paved,,City,Local,,,MOORE AV,PINEDALE DR
01KP4C85V9TN4CKAEWM7KGCCT1,{B8553107-4786-48FA-8B47-CD725D5D5E18},BRIDLEWOOD DR,75,B,'-9.45,asphalt,2,683.0460535914663,60,20,6 Years and 4 Months,51667.55505381163,paved,,City,Local,,,,CREEKWOOD TRL
01KP4C85NQRQ0XPC3Z65NCNF5E,{A22753C8-97D9-4C2F-80F0-EC4AB4A76EA6},COLUMBIA CT,75,B,'-5,asphalt,2,231.94854942107702,50,20,6 Years and 4 Months,14621.042490292892,paved,,City,Cul-de-sac,,,MONTICELLO DR,
01KP4C8DTTMMTZ7J9Y5GMD432M,{9028FE17-6B4E-457F-9196-C15B28D12F3A},HEMLOCK DR,75,B,2,asphalt,2,184.60511233229298,50,6,1 Years and 11 Months,11636.715116660609,paved,,City,Local,,,,W GLENN AV
01KP4C82JRT8W1AFWPVYF11KSN,{88FA88C1-6485-4D58-BE73-6097775AB90F},S SAGEWOOD CT,75,B,'-1.25,asphalt,2,349.5022417296118,50,20,6 Years and 4 Months,22031.123451884454,paved,,City,Cul-de-sac,,,MOSSWOOD PL,
01KP4C8AABNJ0MDY7G592FD1Z8,{E514574C-A97F-42CF-B5E8-4A9781C4D189},PAM CIR,75,B,'-3.75,asphalt,2,484.40590780148295,70,20,6 Years and 4 Months,42748.82136348088,paved,,City,Local,,,MIMMS TRL,PAM ST
01KP4C7QVMFPH8W013WAANE9K9,{0059FB61-2EA9-4BC4-8324-43A8675AC5B7},FERNDALE DR,75,B,2.19,asphalt,2,362.61537935547744,60,20,6 Years and 4 Months,27429.263338389326,paved,,City,Local,,,KIMBERLY DR,LEE DR
01KP4C861RQYPEEX3QC40FG5KG,{0D44E28D-1DC1-4FD2-A686-20F402DDD03A},CREEKVIEW CT,75,B,'-5.42,asphalt,2,629.7980566465194,50,20,6 Years and 4 Months,39699.7703564681,paved,,City,Cul-de-sac,,,PARKERSONS WAY,
01KP4C82FACX1CEWRXM4HMB282,{A4AAB606-7D62-44CF-B474-D84722E21006},KINGS WAY,75,B,2.38,asphalt,2,525.6027270194078,50,20,6 Years and 4 Months,33131.743328187666,paved,,City,Local,,,CHARLESTON PL,
01KP4C8ACWJXMRYX199FSTJKMM,{20F5A92C-F928-44A1-96DE-552C39DD9441},LONG DRIVE CT,75,B,'-5.5,asphalt,2,313.0926919400935,50,20,6 Years and 4 Months,19736.021474080895,paved,,City,Local,,,WESTOVER ST,CADDY CT
01KP4C7R33S68ARJMJXZ0G6TRW,{D97BE1F9-FE45-435A-8480-90EA09EAF3B8},BERKSHIRE CT,75,B,'-19.5,asphalt,2,176.87123762416482,50,20,6 Years and 4 Months,11149.204800237532,paved,,City,Cul-de-sac,,,CHURCHILL CIR,
01KP4C85T4DP7FTBTR8E354F9X,{DE8F32C0-E0C0-47F9-A260-2DE6CF025011},TURNBURY LN,75,B,'-3,asphalt,2,565.4919659525995,50,20,6 Years and 4 Months,35646.189996654924,paved,,City,Cul-de-sac,,,SHELTON COVE LN,
01KP4C7W0HR3V8FGPGWXG5XK70,{59480EBE-2F78-45D1-A176-46BE7319CFFB},SPRINGWOOD CT,75,B,'-12.75,asphalt,2,111.35134395598908,50,20,6 Years and 4 Months,7019.111502940026,paved,,City,Local,,,SPRINGWOOD DR,
01KP4C7RMZC9JFMJDGACTXR1CQ,{259FBA22-FBE9-4CBD-B812-8B0250892BA0},MILL CREEK RD,75,B,18.42,asphalt,2,582.6006566881936,70,6,1 Years and 11 Months,51414.507952733096,paved,,City,Collector,,,FALLING LEAF LN,
01KP4C8DPZZVNYP4BDPJ0D4M9H,{89BF3334-4D36-4B1E-9BB2-ABCFCDC47BE4},CARTER ST,75,B,3.25,asphalt,2,474.4428438517152,50,20,6 Years and 4 Months,29906.843549938476,paved,,City,Local,,,,SINGLETON ST
01KP4C7VNQMTVJYG201Y2W1GJK,{1BE7B317-F2C9-4DFC-ABE5-6FCB08E86A24},FONTAINE DR,75,B,'-7.83,asphalt,2,686.3341892840346,50,20,6 Years and 4 Months,43263.565860225746,paved,,City,Local,,,WOODFIELD DR,
01KP4C82YVBEWD1ZFAYDZD4JVD,{509EE1D8-9F4A-4B5B-A091-E79536635F82},BOND AV,75,B,12,asphalt,2,297.46090122475835,60,30,9 Years and 6 Months,22500.792456929936,paved,,City,Local,,,RUSTIC RIDGE RD,STOKER ST
01KP4C82S177ZHWQ1K8XQPY4VC,{24B8618B-70F5-4F2B-9CD9-BC3DAAFF33F7},VICKERSTAFF ST,75,B,'-2.17,asphalt,2,699.032847130086,24,20,6 Years and 4 Months,21150.73671745032,paved,,City,Local,,,HOLMES AV,TUCKER AV
01KP4C835H8NCAYZJ8DM0XHH1A,{FF6124C3-E3B2-4EC9-89D0-B110960EDED7},BRIARWOOD AV,75,B,'-1.46,asphalt,2,590.8243013291028,50,30,9 Years and 6 Months,37243.03185163809,paved,,City,Local,,,MILLBRANCH DR,MILLBRANCH DR
01KP4C8ARA54TV9GBC9P9EEWTM,{DC3BAC50-3B82-48B5-9CD0-CF0DF54239F3},GLENWOOD TER,75,B,3.31,asphalt,2,983.8571602601401,50,20,6 Years and 4 Months,62018.138852112395,paved,,City,Cul-de-sac,,,,GLENWOOD CT
01KP4C85QFYJMMH093M4YG82RT,{59F2D191-1598-4FA4-B77F-72421F7F5F9E},REDTAIL LN,75,B,'-5.04,asphalt,2,640.8160946381679,24,26,8 Years and 2 Months,19389.264120623422,paved,,City,Local,,,,AUTUMN RIDGE WAY
01KP4C7R77SPB8ERZS8DV2XXGH,{C83D0DA8-A44A-41AA-B3AB-1D8351267821},SADDLEBACK CT,75,B,'-5,asphalt,2,287.2350714865927,50,20,6 Years and 4 Months,18106.067899065572,paved,,City,Cul-de-sac,,,FURLONG TRL,
01KP4C82XZ67M8NF4PG3Z0P49W,{CAAEBDA9-9995-4E43-B3F5-02D362270D2D},CARPENTER WAY,75,B,'-6.33,asphalt,2,720.785078970691,50,18,5 Years and 8 Months,45435.202299402474,paved,,City,Local,,,STANTON DR,VFW RD
01KP4C8DQ5RXBC998W1N7W18GY,{A40776FE-C28D-402F-8EE4-F97B8C65B9A3},STANTON DR,75,B,'-5.25,asphalt,2,147.28669930407722,60,30,9 Years and 6 Months,11141.186754501272,paved,,City,Residential Collector,,,,VFW RD
01KP4C8A8HXPTRS1XPYR2J0QM3,{A87D6699-1E82-4358-8062-06701D9E5811},MIMMS TRL,75,B,7,asphalt,2,160.20802996509977,60,20,6 Years and 4 Months,12118.59312378862,paved,,City,Local,,,PAM CIR,ALBANS LN
01KP4C8A7T9SG5PG8EZMYPFSS5,{45D654B7-DC7B-4029-A5EE-286E57896EE3},DOLCE ELLA LN,75,B,'-4.75,asphalt,2,244.999970775893,50,30,9 Years and 6 Months,15443.748157837537,paved,,City,Local,,,TIVOLI VILLAGE DR,GRAZIA WAY
01KP4C83AM6P6SNFYW48V4B715,{AEC337C1-1199-4D7E-9626-8D3345B7E679},SOLAMERE LN,75,B,1.25,asphalt,2,335.9006155947283,60,20,6 Years and 4 Months,25408.482279629807,paved,,City,Residential Collector,,,FRONTIER CIR,KENAI PASS
